Internal ID,Name,Short name,URL name,Tags,Home page,Publication scheme,Disclosure log,Notes,Created at,Updated at,Version,Registrator e-mail,Regular e-mail
9716,Tyresö kommun,,tyreso_kommun,kommun stockholm not_many_requests,https://www.tyreso.se,,,,2019-03-25 22:07:26 +0100,2025-04-03 04:55:51 +0200,4,registrator@tyreso.se,kommun@tyreso.se
9717,Upplands-Bro kommun,,upplands_bro_kommun,kommun stockholm not_many_requests,https://www.upplands-bro.se,,,,2019-03-25 22:07:26 +0100,2025-06-03 04:55:16 +0200,4,registrator@upplands-bro.se,kommun@upplands-bro.se
9718,Nykvarns kommun,,nykvarns_kommun,kommun stockholm not_many_requests,https://www.nykvarn.se,,,,2019-03-25 22:07:26 +0100,2025-08-01 04:55:05 +0200,4,registrator@nykvarn.se,kommun@nykvarn.se
9719,Täby kommun,,taby_kommun,kommun stockholm,https://www.taby.se,,,,2019-03-25 22:07:26 +0100,2023-03-30 04:55:10 +0200,5,registrator@taby.se,kommun@taby.se
9720,Danderyds kommun,,danderyds_kommun,kommun stockholm not_many_requests,https://www.danderyd.se,,,,2019-03-25 22:07:26 +0100,2025-01-01 04:55:12 +0100,4,registrator@danderyd.se,kommun@danderyd.se
9721,Sollentuna kommun,,sollentuna_kommun,kommun stockholm not_many_requests,https://www.sollentuna.se,,,,2019-03-25 22:07:26 +0100,2023-10-17 04:55:13 +0200,4,registrator@sollentuna.se,kommun@sollentuna.se
9722,Stockholms stad,,stockholms_stad,kommun stockholm,https://www.stockholm.se,,,,2019-03-25 22:07:26 +0100,2025-10-29 04:55:06 +0100,4,registrator@stockholm.se,
9723,Södertälje kommun,,sodertalje_kommun,kommun stockholm not_many_requests,https://www.sodertalje.se,,,,2019-03-25 22:07:27 +0100,2025-01-11 04:55:44 +0100,4,registrator@sodertalje.se,kommun@sodertalje.se
9724,Nacka kommun,,nacka_kommun,kommun stockholm not_many_requests,https://www.nacka.se,,,,2019-03-25 22:07:27 +0100,2025-04-03 04:55:51 +0200,4,registrator@nacka.se,kommun@nacka.se
9725,Sundbybergs stad,,sundbybergs_stad,kommun stockholm not_many_requests,https://www.sundbyberg.se,,,,2019-03-25 22:07:27 +0100,2025-05-03 04:58:18 +0200,4,registrator@sundbyberg.se,kommun@sundbyberg.se
9726,Solna stad,,solna_stad,kommun stockholm not_many_requests,https://www.solna.se,,,,2019-03-25 22:07:27 +0100,2025-01-14 04:55:39 +0100,4,registrator@solna.se,kommun@solna.se
9727,Lidingö stad,,lidingo_stad,kommun stockholm not_many_requests,https://www.lidingo.se,,,,2019-03-25 22:07:27 +0100,2025-04-05 04:55:59 +0200,4,registrator@lidingo.se,kommun@lidingo.se
9728,Vaxholms stad,,vaxholms_stad,kommun stockholm not_many_requests,https://www.vaxholm.se,,,,2019-03-25 22:07:27 +0100,2023-03-30 04:55:10 +0200,4,registrator@vaxholm.se,kommun@vaxholm.se
9729,Norrtälje kommun,,norrtalje_kommun,kommun stockholm not_many_requests,https://www.norrtalje.se,,,,2019-03-25 22:07:27 +0100,2023-03-30 04:55:10 +0200,4,registrator@norrtalje.se,kommun@norrtalje.se
9730,Sigtuna kommun,,sigtuna_kommun,kommun stockholm not_many_requests,https://www.sigtuna.se,,,,2019-03-25 22:07:27 +0100,2025-01-23 04:55:14 +0100,4,registrator@sigtuna.se,kommun@sigtuna.se
9731,Nynäshamns kommun,,nynashamns_kommun,kommun stockholm not_many_requests,https://www.nynashamn.se,,,,2019-03-25 22:07:27 +0100,2023-03-30 04:55:10 +0200,4,registrator@nynashamn.se,kommun@nynashamn.se
9732,Håbo kommun,haabo_municipality,haabo_municipality,kommun uppsala not_many_requests,https://www.habo.se,,,,2019-03-25 22:07:27 +0100,2023-03-30 04:55:10 +0200,6,registrator@habo.se,kommun@habo.se
9733,Älvkarleby kommun,,alvkarleby_kommun,kommun uppland not_many_requests,https://www.alvkarleby.se,,,,2019-03-25 22:07:27 +0100,2023-03-30 04:55:10 +0200,4,registrator@alvkarleby.se,kommun@alvkarleby.se
9734,Knivsta kommun,,knivsta_kommun,kommun uppsala not_many_requests,https://www.knivsta.se,,,,2019-03-25 22:07:27 +0100,2023-03-30 04:55:10 +0200,4,registrator@knivsta.se,kommun@knivsta.se
9735,Heby kommun,,heby_kommun,kommun uppsala not_many_requests,https://www.heby.se,,,,2019-03-25 22:07:28 +0100,2025-01-18 04:55:44 +0100,4,registrator@heby.se,kommun@heby.se
9736,Tierps kommun,,tierps_kommun,kommun uppsala not_many_requests,https://www.tierp.se,,,,2019-03-25 22:07:28 +0100,2024-02-08 04:55:17 +0100,4,registrator@tierp.se,kommun@tierp.se
9737,Uppsala kommun,,uppsala_kommun,kommun uppsala not_many_requests,https://www.uppsala.se,,,,2019-03-25 22:07:28 +0100,2023-03-30 04:55:10 +0200,4,registrator@uppsala.se,kommun@uppsala.se
9738,Enköpings kommun,,enkopings_kommun,kommun uppsala not_many_requests,https://www.enkoping.se,,,,2019-03-25 22:07:28 +0100,2025-01-04 04:55:23 +0100,4,registrator@enkoping.se,kommun@enkoping.se
9739,Östhammars kommun,,osthammars_kommun,kommun uppsala not_many_requests,https://www.osthammar.se,,,,2019-03-25 22:07:28 +0100,2025-01-24 04:55:39 +0100,4,registrator@osthammar.se,kommun@osthammar.se
9740,Vingåkers kommun,,vingakers_kommun,kommun sodermanland not_many_requests,https://www.vingaker.se,,,,2019-03-25 22:07:28 +0100,2025-01-25 04:55:38 +0100,4,registrator@vingaker.se,kommun@vingaker.se
9741,Gnesta kommun,,gnesta_kommun,kommun sormland not_many_requests,https://www.gnesta.se,,,,2019-03-25 22:07:28 +0100,2025-02-07 04:55:54 +0100,4,registrator@gnesta.se,kommun@gnesta.se
9742,Nyköpings kommun,,nykopings_kommun,kommun sodermanland not_many_requests,https://www.nykoping.se,,,,2019-03-25 22:07:28 +0100,2023-03-30 04:55:10 +0200,4,registrator@nykoping.se,kommun@nykoping.se
9743,Oxelösunds kommun,,oxelosunds_kommun,kommun sodermanland not_many_requests,https://www.oxelosund.se,,,,2019-03-25 22:07:28 +0100,2025-04-06 04:55:42 +0200,4,registrator@oxelosund.se,kommun@oxelosund.se
9744,Flens kommun,,flens_kommun,kommun sodermanland not_many_requests,https://www.flen.se,,,,2019-03-25 22:07:28 +0100,2025-01-09 04:55:25 +0100,4,registrator@flen.se,kommun@flen.se
9745,Katrineholms kommun,,katrineholms_kommun,kommun sodermanland not_many_requests,https://www.katrineholm.se,,,,2019-03-25 22:07:28 +0100,2023-03-30 04:55:10 +0200,4,registrator@katrineholm.se,kommun@katrineholm.se
9746,Eskilstuna kommun,,eskilstuna_kommun,kommun sormland not_many_requests,https://eskilstuna.se/,,,,2019-03-25 22:07:28 +0100,2025-01-11 04:55:45 +0100,4,registrator@eskilstuna.se,kommun@eskilstuna.se
9747,Strängnäs kommun,,strangnas_kommun,kommun sodermanland not_many_requests,https://www.strangnas.se,,,,2019-03-25 22:07:29 +0100,2023-03-30 04:55:10 +0200,4,registrator@strangnas.se,kommun@strangnas.se
9748,Trosa kommun,,trosa_kommun,kommun sodermanland not_many_requests,https://www.trosa.se,,,,2019-03-25 22:07:29 +0100,2025-01-25 04:55:38 +0100,4,registrator@trosa.se,kommun@trosa.se
9749,Ödeshögs kommun,,odeshogs_kommun,kommun ostergotland not_many_requests,https://www.odeshog.se,,,,2019-03-25 22:07:29 +0100,2023-03-30 04:55:10 +0200,4,registrator@odeshog.se,kommun@odeshog.se
9750,Ydre kommun,,ydre_kommun,kommun ostergotland not_many_requests,https://www.ydre.se,,,,2019-03-25 22:07:29 +0100,2023-03-30 04:55:10 +0200,5,registrator@ydre.se,kommun@ydre.se
9751,Kinda kommun,,kinda_kommun,kommun ostergotland not_many_requests,https://www.kinda.se,,,,2019-03-25 22:07:29 +0100,2023-03-30 04:55:10 +0200,4,registrator@kinda.se,kommun@kinda.se
9752,Boxholms kommun,,boxholms_kommun,kommun ostergotland not_many_requests,https://www.boxholm.se,,,,2019-03-25 22:07:29 +0100,2025-01-09 04:55:25 +0100,4,registrator@boxholm.se,kommun@boxholm.se
9753,Åtvidabergs kommun,,atvidabergs_kommun,kommun ostergotland not_many_requests,https://www.atvidaberg.se,,,,2019-03-25 22:07:29 +0100,2025-01-08 04:56:36 +0100,4,registrator@atvidaberg.se,kommun@atvidaberg.se
9754,Finspångs kommun,,finspangs_kommun,kommun ostergotland not_many_requests,https://www.finspang.se,,,,2019-03-25 22:07:29 +0100,2025-04-03 04:55:51 +0200,4,registrator@finspang.se,kommun@finspang.se
9755,Valdemarsviks kommun,,valdemarsviks_kommun,kommun ostergotland not_many_requests,https://www.valdemarsvik.se,,,,2019-03-25 22:07:29 +0100,2025-01-29 04:55:13 +0100,4,registrator@valdemarsvik.se,kommun@valdemarsvik.se
9756,Linköpings kommun,,linkopings_kommun,kommun ostergotland not_many_requests,https://www.linkoping.se,,,,2019-03-25 22:07:29 +0100,2025-06-13 04:55:29 +0200,5,registrator@linkoping.se,kommun@linkoping.se
9757,Norrköpings kommun,,norrkopings_kommun,kommun ostergotland not_many_requests,https://www.norrkoping.se,,,,2019-03-25 22:07:29 +0100,2025-01-14 04:55:40 +0100,4,registrator@norrkoping.se,kommun@norrkoping.se
9758,Söderköpings kommun,,soderkopings_kommun,kommun ostergotland not_many_requests,https://www.soderkoping.se,,,,2019-03-25 22:07:29 +0100,2023-03-30 04:55:10 +0200,4,registrator@soderkoping.se,kommun@soderkoping.se
9759,Motala kommun,,motala_kommun,kommun ostergotland not_many_requests,https://www.motala.se/kommun,,,,2019-03-25 22:07:29 +0100,2025-01-18 04:55:44 +0100,4,registrator@motala.se,kommun@motala.se
9760,Vadstena kommun,,vadstena_kommun,kommun ostergotland not_many_requests,https://www.vadstena.se,,,,2019-03-25 22:07:30 +0100,2023-03-30 04:55:10 +0200,4,registrator@vadstena.se,kommun@vadstena.se
9761,Mjölby kommun,,mjolby_kommun,kommun ostergotland not_many_requests,https://www.mjolby.se,,,,2019-03-25 22:07:30 +0100,2023-03-30 04:55:10 +0200,4,registrator@mjolby.se,kommun@mjolby.se
9762,Aneby kommun,,aneby_kommun,kommun jonkoping not_many_requests,https://www.aneby.se,,,,2019-03-25 22:07:30 +0100,2025-05-31 04:55:42 +0200,4,registrator@aneby.se,kommun@aneby.se
9763,Gnosjö kommun,,gnosjo_kommun,kommun jonkoping not_many_requests,https://www.gnosjo.se,,,,2019-03-25 22:07:30 +0100,2025-01-09 04:55:25 +0100,5,registrator@gnosjo.se,kommun@gnosjo.se
9764,Mullsjö kommun,,mullsjo_kommun,kommun jonkoping not_many_requests,https://www.mullsjo.se,,,,2019-03-25 22:07:30 +0100,2023-03-30 04:55:10 +0200,4,registrator@mullsjo.se,kommun@mullsjo.se
9765,Habo kommun,,habo_kommun,kommun jonkoping not_many_requests,https://www.habokommun.se,,,,2019-03-25 22:07:30 +0100,2023-03-30 04:55:10 +0200,4,registrator@habokommun.se,kommun@habokommun.se
9766,Gislaveds kommun,,gislaveds_kommun,kommun jonkoping not_many_requests,https://www.gislaved.se,,,,2019-03-25 22:07:30 +0100,2025-01-08 04:56:36 +0100,4,registrator@gislaved.se,kommun@gislaved.se
9767,Vaggeryds kommun,,vaggeryds_kommun,kommun jonkoping not_many_requests,https://www.vaggeryd.se,,,,2019-03-25 22:07:30 +0100,2023-03-30 04:55:10 +0200,4,registrator@vaggeryd.se,kommun@vaggeryd.se
9768,Jönköpings kommun,,jonkopings_kommun,kommun jonkoping not_many_requests,https://www.jonkoping.se,,,,2019-03-25 22:07:30 +0100,2025-01-15 04:55:52 +0100,4,registrator@jonkoping.se,kommun@jonkoping.se
9769,Nässjö kommun,,nassjo_kommun,kommun jonkoping not_many_requests,https://www.nassjo.se,,,,2019-03-25 22:07:30 +0100,2025-01-14 04:55:41 +0100,5,registrator@nassjo.se,kommun@nassjo.se
9770,Värnamo kommun,,varnamo_kommun,kommun jonkoping not_many_requests,https://www.varnamo.se,,,,2019-03-25 22:07:31 +0100,2025-01-30 04:55:18 +0100,4,registrator@varnamo.se,kommun@varnamo.se
9771,Sävsjö kommun,,savsjo_kommun,kommun jonkoping not_many_requests,https://www.savsjo.se,,,,2019-03-25 22:07:31 +0100,2025-01-11 04:55:45 +0100,4,registrator@savsjo.se,kommun@savsjo.se
9772,Vetlanda kommun,,vetlanda_kommun,kommun jonkoping not_many_requests,https://www.vetlanda.se,,,,2019-03-25 22:07:31 +0100,2025-01-25 04:55:39 +0100,4,registrator@vetlanda.se,kommun@vetlanda.se
9773,Eksjö kommun,,eksjo_kommun,kommun jonkoping not_many_requests,https://www.eksjo.se,,,,2019-03-25 22:07:31 +0100,2025-01-01 04:55:13 +0100,4,registrator@eksjo.se,kommun@eksjo.se
9774,Tranås kommun,,tranas_kommun,kommun jonkoping not_many_requests,https://www.tranas.se,,,,2019-03-25 22:07:31 +0100,2025-01-25 04:55:39 +0100,4,registrator@tranas.se,kommun@tranas.se
9775,Uppvidinge kommun,,uppvidinge_kommun,kommun kronoberg not_many_requests,https://www.uppvidinge.se,,,,2019-03-25 22:07:31 +0100,2024-02-18 04:55:36 +0100,4,registrator@uppvidinge.se,kommun@uppvidinge.se
9776,Lessebo kommun,,lessebo_kommun,kommun kronoberg not_many_requests,https://www.lessebo.se,,,,2019-03-25 22:07:31 +0100,2025-01-14 04:55:41 +0100,4,registrator@lessebo.se,kommun@lessebo.se
9777,Tingsryds kommun,,tingsryds_kommun,kommun kronoberg not_many_requests,https://www.tingsryd.se,,,,2019-03-25 22:07:31 +0100,2025-01-14 04:55:41 +0100,4,registrator@tingsryd.se,kommun@tingsryd.se
9778,Alvesta kommun,,alvesta_kommun,kommun kronoberg not_many_requests,https://www.alvesta.se,,,,2019-03-25 22:07:31 +0100,2025-01-04 04:55:24 +0100,4,registrator@alvesta.se,kommun@alvesta.se
9779,Älmhults kommun,,almhults_kommun,kommun kronoberg not_many_requests,https://www.almhult.se,,,,2019-03-25 22:07:31 +0100,2023-03-30 04:55:10 +0200,4,registrator@almhult.se,kommun@almhult.se
9780,Markaryds kommun,,markaryds_kommun,kommun kronoberg not_many_requests,https://www.markaryd.se,,,,2019-03-25 22:07:31 +0100,2023-03-30 04:55:10 +0200,4,registrator@markaryd.se,kommun@markaryd.se
9781,Växjö kommun,,vaxjo_kommun,kommun kronoberg not_many_requests,https://www.vaxjo.se,,,,2019-03-25 22:07:31 +0100,2025-02-05 04:55:25 +0100,4,registrator@vaxjo.se,kommun@vaxjo.se
9782,Ljungby kommun,,ljungby_kommun,kommun kronoberg not_many_requests,https://www.ljungby.se,,,,2019-03-25 22:07:32 +0100,2025-06-26 04:55:11 +0200,4,registrator@ljungby.se,kommun@ljungby.se
9783,Högsby kommun,,hogsby_kommun,kommun kalmar not_many_requests,https://www.hogsby.se,,,,2019-03-25 22:07:32 +0100,2025-01-03 04:55:29 +0100,4,registrator@hogsby.se,kommun@hogsby.se
9784,Torsås kommun,,torsas_kommun,kommun kalmar not_many_requests,https://www.torsas.se,,,,2019-03-25 22:07:32 +0100,2025-01-25 04:55:39 +0100,4,registrator@torsas.se,kommun@torsas.se
9785,Mörbylånga kommun,,morbylanga_kommun,kommun kalmar not_many_requests,https://www.morbylanga.se,,,,2019-03-25 22:07:32 +0100,2025-01-14 04:55:41 +0100,4,registrator@morbylanga.se,kommun@morbylanga.se
9786,Hultsfreds kommun,,hultsfreds_kommun,kommun kalmar not_many_requests,https://www.hultsfred.se,,,,2019-03-25 22:07:32 +0100,2025-01-08 04:56:37 +0100,4,registrator@hultsfred.se,kommun@hultsfred.se
9787,Mönsterås kommun,,monsteras_kommun,kommun kalmar not_many_requests,https://www.monsteras.se,,,,2019-03-25 22:07:32 +0100,2023-03-30 04:55:11 +0200,4,registrator@monsteras.se,kommun@monsteras.se
9788,Emmaboda kommun,,emmaboda_kommun,kommun kalmar not_many_requests,https://www.emmaboda.se,,,,2019-03-25 22:07:32 +0100,2025-01-14 04:55:41 +0100,4,registrator@emmaboda.se,kommun@emmaboda.se
9789,Kalmar kommun,,kalmar_kommun,kommun kalmar,https://www.kalmar.se,,,,2019-03-25 22:07:32 +0100,2025-01-11 04:55:46 +0100,4,registrator@kalmar.se,kommun@kalmar.se
9790,Nybro kommun,,nybro_kommun,kommun kalmar not_many_requests,https://www.nybro.se,,,,2019-03-25 22:07:32 +0100,2025-01-14 04:55:41 +0100,4,registrator@nybro.se,kommun@nybro.se
9791,Oskarshamns kommun,,oskarshamns_kommun,kommun kalmar not_many_requests,https://www.oskarshamn.se,,,,2019-03-25 22:07:32 +0100,2025-01-14 04:55:41 +0100,4,registrator@oskarshamn.se,kommun@oskarshamn.se
9792,Västerviks kommun,,vasterviks_kommun,kommun kalmar not_many_requests,https://www.vastervik.se,,,,2019-03-25 22:07:32 +0100,2023-03-30 04:55:11 +0200,4,registrator@vastervik.se,kommun@vastervik.se
9793,Vimmerby kommun,,vimmerby_kommun,kommun kalmar not_many_requests,https://www.vimmerby.se,,,,2019-03-25 22:07:32 +0100,2023-03-30 04:55:11 +0200,4,registrator@vimmerby.se,kommun@vimmerby.se
9794,Borgholms kommun,,borgholms_kommun,kommun kalmar not_many_requests,https://www.borgholm.se,,,,2019-03-25 22:07:32 +0100,2025-01-10 04:56:21 +0100,4,registrator@borgholm.se,kommun@borgholm.se
9795,Gotland kommun,,gotland_kommun,kommun gotland not_many_requests,https://www.gotland.se,,,,2019-03-25 22:07:33 +0100,2023-05-25 10:55:57 +0200,5,registrator@gotland.se,kommun@gotland.se
9796,Olofströms kommun,,olofstroms_kommun,kommun blekinge not_many_requests,https://www.olofstrom.se,,,,2019-03-25 22:07:33 +0100,2025-01-17 04:55:32 +0100,4,registrator@olofstrom.se,kommun@olofstrom.se
9797,Karlskrona kommun,,karlskrona_kommun,kommun borlange not_many_requests,https://www.karlskrona.se,,,,2019-03-25 22:07:33 +0100,2025-01-16 04:55:28 +0100,4,registrator@karlskrona.se,kommun@karlskrona.se
9798,Ronneby kommun,,ronneby_kommun,kommun blekinge not_many_requests,https://www.ronneby.se,,,,2019-03-25 22:07:33 +0100,2023-03-30 04:55:11 +0200,4,registrator@ronneby.se,kommun@ronneby.se
9799,Karlshamns kommun,,karlshamns_kommun,kommun blekinge not_many_requests,https://www.karlshamn.se,,,,2019-03-25 22:07:33 +0100,2025-01-15 04:55:52 +0100,4,registrator@karlshamn.se,kommun@karlshamn.se
9800,Sölvesborgs kommun,,solvesborgs_kommun,kommun blekinge not_many_requests,https://www.solvesborg.se,,,,2019-03-25 22:07:33 +0100,2025-01-11 04:55:46 +0100,4,registrator@solvesborg.se,kommun@solvesborg.se
9801,Svalövs kommun,,svalovs_kommun,kommun skane not_many_requests,https://www.svalov.se,,,,2019-03-25 22:07:33 +0100,2023-03-30 04:55:11 +0200,4,registrator@svalov.se,kommun@svalov.se
9802,Staffanstorps kommun,,staffanstorps_kommun,kommun skane not_many_requests,https://www.staffanstorp.se,,,,2019-03-25 22:07:33 +0100,2025-01-15 04:55:52 +0100,4,registrator@staffanstorp.se,kommun@staffanstorp.se
9803,Burlövs kommun,,burlovs_kommun,kommun skane not_many_requests,https://www.burlov.se,,,,2019-03-25 22:07:33 +0100,2023-03-30 04:55:11 +0200,4,registrator@burlov.se,kommun@burlov.se
9804,Vellinge kommun,,vellinge_kommun,kommun skane not_many_requests,https://www.vellinge.se,,,,2019-03-25 22:07:33 +0100,2023-03-30 04:55:11 +0200,4,registrator@vellinge.se,kommun@vellinge.se
9805,Östra Göinge kommun,,ostra_goinge_kommun,kommun skane not_many_requests,https://www.ostragoinge.se,,,,2019-03-25 22:07:33 +0100,2025-01-21 04:55:33 +0100,4,registrator@ostragoinge.se,kommun@ostragoinge.se
9806,Örkelljunga kommun,,orkelljunga_kommun,kommun skane not_many_requests,https://www.orkelljunga.se,,,,2019-03-25 22:07:33 +0100,2025-10-23 04:55:06 +0200,4,registrator@orkelljunga.se,kommun@orkelljunga.se
9807,Bjuvs kommun,,bjuvs_kommun,kommun skane not_many_requests,https://www.bjuv.se,,,,2019-03-25 22:07:34 +0100,2023-03-30 04:55:11 +0200,4,registrator@bjuv.se,kommun@bjuv.se
9808,Kävlinge kommun,,kavlinge_kommun,kommun skane not_many_requests,https://www.kavlinge.se,,,,2019-03-25 22:07:34 +0100,2025-01-11 04:55:46 +0100,4,registrator@kavlinge.se,kommun@kavlinge.se
9809,Lomma kommun,,lomma_kommun,kommun skane not_many_requests,https://www.lomma.se,,,,2019-03-25 22:07:34 +0100,2023-09-27 04:55:14 +0200,5,registrator@lomma.se,kommun@lomma.se
