Internal ID,Name,Short name,URL name,Tags,Home page,Publication scheme,Disclosure log,Notes,Created at,Updated at,Version,Registrator e-mail,Regular e-mail
9962,Strömsunds kommun,,stromsunds_kommun,kommun jamtlandharjedalen not_many_requests,https://www.stromsund.se,,,,2019-03-25 22:07:47 +0100,2023-03-30 04:55:13 +0200,4,registrator@stromsund.se,kommun@stromsund.se
9963,Åre kommun,,are_kommun,kommun jamtlandharjedalen not_many_requests,https://www.are.se,,,,2019-03-25 22:07:47 +0100,2025-01-23 04:55:18 +0100,4,registrator@are.se,kommun@are.se
9964,Bergs kommun,,bergs_kommun,kommun varmland not_many_requests,https://www.berg.se,,,,2019-03-25 22:07:47 +0100,2025-01-04 04:55:27 +0100,4,registrator@berg.se,kommun@berg.se
9965,Härjedalens kommun,,harjedalens_kommun,kommun jamtlandharjedalen not_many_requests,https://www.herjedalen.se,,,,2019-03-25 22:07:47 +0100,2025-01-28 04:55:48 +0100,4,registrator@herjedalen.se,kommun@herjedalen.se
9966,Östersunds kommun,,ostersunds_kommun,kommun jamtlandharjedalen not_many_requests,https://www.ostersund.se,,,,2019-03-25 22:07:47 +0100,2025-01-18 04:55:48 +0100,4,registrator@ostersund.se,kommun@ostersund.se
9967,Nordmalings kommun,,nordmalings_kommun,kommun vasterbotten not_many_requests,https://www.nordmaling.se,,,,2019-03-25 22:07:47 +0100,2025-01-18 04:55:48 +0100,4,registrator@nordmaling.se,kommun@nordmaling.se
9968,Bjurholms kommun,,bjurholms_kommun,kommun vasterbotten not_many_requests,https://www.bjurholm.se,,,,2019-03-25 22:07:47 +0100,2023-03-30 04:55:13 +0200,4,registrator@bjurholm.se,kommun@bjurholm.se
9969,Vindelns kommun,,vindelns_kommun,kommun vasterbotten not_many_requests,https://www.vindeln.se,,,,2019-03-25 22:07:47 +0100,2023-03-30 04:55:13 +0200,4,registrator@vindeln.se,kommun@vindeln.se
9970,Robertsfors kommun,,robertsfors_kommun,kommun vasterbotten not_many_requests,https://www.robertsfors.se,,,,2019-03-25 22:07:47 +0100,2025-01-11 04:55:49 +0100,4,registrator@robertsfors.se,kommun@robertsfors.se
9971,Norsjö kommun,,norsjo_kommun,kommun vasterbotten not_many_requests,https://www.norsjo.se,,,,2019-03-25 22:07:47 +0100,2025-01-15 04:55:55 +0100,4,registrator@norsjo.se,kommun@norsjo.se
9972,Malå kommun,,mala_kommun,kommun vasterbotten not_many_requests,https://www.mala.se,,,,2019-03-25 22:07:48 +0100,2023-03-30 04:55:13 +0200,4,registrator@mala.se,kommun@mala.se
9973,Storumans kommun,,storumans_kommun,kommun vasterbotten not_many_requests,https://www.storuman.se,,,,2019-03-25 22:07:48 +0100,2023-03-30 04:55:13 +0200,4,registrator@storuman.se,kommun@storuman.se
9974,Sorsele kommun,,sorsele_kommun,kommun vasterbotten not_many_requests,https://www.sorsele.se,,,,2019-03-25 22:07:48 +0100,2023-03-30 04:55:13 +0200,4,registrator@sorsele.se,kommun@sorsele.se
9975,Dorotea kommun,,dorotea_kommun,kommun vasterbotten not_many_requests,https://www.dorotea.se,,,,2019-03-25 22:07:48 +0100,2025-01-01 04:55:17 +0100,4,registrator@dorotea.se,kommun@dorotea.se
9976,Vännäs kommun,,vannas_kommun,kommun vasterbotten not_many_requests,https://www.vannas.se,,,,2019-03-25 22:07:48 +0100,2023-03-30 04:55:13 +0200,4,registrator@vannas.se,kommun@vannas.se
9977,Vilhelmina kommun,,vilhelmina_kommun,kommun vasterbotten not_many_requests,https://www.vilhelmina.se,,,,2019-03-25 22:07:48 +0100,2025-01-25 04:55:43 +0100,4,registrator@vilhelmina.se,kommun@vilhelmina.se
9978,Åsele kommun,,asele_kommun,kommun vasterbotten not_many_requests,https://www.asele.se,,,,2019-03-25 22:07:48 +0100,2025-01-01 04:55:17 +0100,4,registrator@asele.se,kommun@asele.se
9979,Umeå kommun,,umea_kommun,kommun vasterbotten not_many_requests,https://www.umea.se,,,,2019-03-25 22:07:48 +0100,2023-03-30 04:55:13 +0200,4,registrator@umea.se,kommun@umea.se
9980,Lycksele kommun,,lycksele_kommun,kommun vasterbotten not_many_requests,https://www.lycksele.se,,,,2019-03-25 22:07:48 +0100,2025-01-14 04:55:46 +0100,4,registrator@lycksele.se,kommun@lycksele.se
9981,Skellefteå kommun,,skelleftea_kommun,kommun vasterbotten not_many_requests,https://www.skelleftea.se,,,,2019-03-25 22:07:48 +0100,2023-03-30 04:55:13 +0200,4,registrator@skelleftea.se,kommun@skelleftea.se
9982,Arvidsjaurs kommun,,arvidsjaurs_kommun,kommun norbotten not_many_requests,https://www.arvidsjaur.se,,,,2019-03-25 22:07:48 +0100,2025-01-03 04:55:33 +0100,4,registrator@arvidsjaur.se,kommun@arvidsjaur.se
9983,Arjeplogs kommun,,arjeplogs_kommun,kommun norrbotten not_many_requests,https://www.arjeplog.se,,,,2019-03-25 22:07:48 +0100,2023-03-30 04:55:13 +0200,4,registrator@arjeplog.se,kommun@arjeplog.se
9984,Jokkmokks kommun,,jokkmokks_kommun,kommun norrbotten not_many_requests,https://www.jokkmokk.se,,,,2019-03-25 22:07:49 +0100,2025-01-11 04:55:50 +0100,4,registrator@jokkmokk.se,kommun@jokkmokk.se
9985,Överkalix kommun,,overkalix_kommun,kommun norrbotten not_many_requests,https://www.overkalix.se,,,,2019-03-25 22:07:49 +0100,2025-01-14 04:55:46 +0100,4,registrator@overkalix.se,kommun@overkalix.se
9986,Kalix kommun,,kalix_kommun,kommun norrbotten not_many_requests,https://www.kalix.se,,,,2019-03-25 22:07:49 +0100,2023-03-30 04:55:13 +0200,4,registrator@kalix.se,kommun@kalix.se
9987,Övertorneå kommun,,overtornea_kommun,kommun norrbotten not_many_requests,https://www.overtornea.se,,,,2019-03-25 22:07:49 +0100,2025-01-25 04:55:43 +0100,4,registrator@overtornea.se,kommun@overtornea.se
9988,Pajala kommun,,pajala_kommun,kommun norrbotten not_many_requests,https://www.pajala.se,,,,2019-03-25 22:07:49 +0100,2025-05-21 04:56:37 +0200,4,registrator@pajala.se,kommun@pajala.se
9989,Gällivare kommun,,gallivare_kommun,kommun norrbotten not_many_requests,https://www.gellivare.se,,,,2019-03-25 22:07:49 +0100,2025-01-09 04:55:29 +0100,4,registrator@gellivare.se,kommun@gellivare.se
9990,Älvsbyns kommun,,alvsbyns_kommun,kommun norrbotten not_many_requests,https://www.alvsbyn.se,,,,2019-03-25 22:07:49 +0100,2025-01-04 04:55:27 +0100,4,registrator@alvsbyn.se,kommun@alvsbyn.se
9991,Luleå kommun,,lulea_kommun,kommun norrbotten not_many_requests,https://www.lulea.se,,,,2019-03-25 22:07:49 +0100,2023-03-30 04:55:14 +0200,4,registrator@lulea.se,kommun@lulea.se
9992,Piteå kommun,,pitea_kommun,kommun norrbotten not_many_requests,https://www.pitea.se,,,,2019-03-25 22:07:49 +0100,2023-03-30 04:55:14 +0200,4,registrator@pitea.se,kommun@pitea.se
9993,Bodens kommun,,bodens_kommun,kommun norrbotten not_many_requests,https://www.boden.se,,,,2019-03-25 22:07:49 +0100,2025-01-04 04:55:27 +0100,4,registrator@boden.se,kommun@boden.se
9994,Haparanda stad,,haparanda_stad,kommun norrbotten not_many_requests,https://www.haparanda.se,,,,2019-03-25 22:07:49 +0100,2023-03-30 04:55:14 +0200,4,registrator@haparanda.se,kommun@haparanda.se
9995,Kiruna kommun,,kiruna_kommun,kommun norrbotten not_many_requests,https://www.kiruna.se,,,,2019-03-25 22:07:49 +0100,2025-04-03 04:55:55 +0200,4,registrator@kiruna.se,kommun@kiruna.se
9996,Första Ap-fonden,AP1,ap1,pensionsfond not_many_requests,https://www.ap1.se,,,,2019-03-25 22:07:49 +0100,2023-02-18 17:57:07 +0100,4,registrator@ap1.se,kommun@ap1.se
9997,Andra Ap-fonden,AP2,ap2,pensionsfond not_many_requests,https://www.ap2.se,,,,2019-03-25 22:07:50 +0100,2023-02-18 17:57:37 +0100,4,registrator@ap2.se,kommun@ap2.se
9998,Tredje Ap-fonden,AP3,ap3,pensionsfond not_many_requests,https://www.ap3.se,,,,2019-03-25 22:07:50 +0100,2023-02-18 17:57:52 +0100,4,registrator@ap3.se,kommun@ap3.se
9999,Fjärde Ap-fonden,AP4,ap4,pensionsfond not_many_requests,https://www.ap4.se,,,,2019-03-25 22:07:50 +0100,2023-02-18 17:57:07 +0100,4,registrator@ap4.se,kommun@ap4.se
10000,Sjätte Ap-fonden,AP6,ap6,pensionsfond not_many_requests,https://www.apfond6.se,,,,2019-03-25 22:07:50 +0100,2023-02-18 17:57:37 +0100,4,registrator@apfond6.se,kommun@apfond6.se
10001,Sjunde Ap-fonden,AP7,ap7,pensionsfond not_many_requests,https://www.ap7.se,,,,2019-03-25 22:07:50 +0100,2023-02-18 17:57:37 +0100,4,registrator@ap7.se,kommun@ap7.se
10002,Riksdagens Ombudsmän,JO,jo,revision riksdagsmyndighet not_many_requests,https://www.jo.se,,,,2019-03-25 22:07:50 +0100,2023-02-18 17:57:31 +0100,3,registrator@jo.se,kommun@jo.se
10003,Riksdagsförvaltningen,,riksdagsforvaltningen,riksdagen riksdagsmyndighet not_many_requests,https://www.riksdagen.se,,,,2019-03-25 22:07:50 +0100,2023-09-23 04:55:17 +0200,3,registrator@riksdagen.se,kommun@riksdagen.se
10004,Riksrevisionen,,riksrevisionen,revision riksdagsmyndighet not_many_requests,https://www.riksrevisionen.se,,,,2019-03-25 22:07:50 +0100,2023-02-18 17:57:27 +0100,3,registrator@riksrevisionen.se,kommun@riksrevisionen.se
10005,Sveriges Riksbank,,sveriges_riksbank,riksdagen riksdagsmyndighet not_many_requests,https://www.riksbank.se,,,,2019-03-25 22:07:50 +0100,2023-02-18 17:57:46 +0100,4,registrator@riksbank.se,kommun@riksbank.se
10006,Arbetsmarknadsdepartementet,,arbetsmarknadsdepartementet,departement forvaltningsmyndighet arbetsmarknadsdepartementet not_many_requests,https://www.regeringen.se/sveriges-regering/arbetsmarknadsdepartementet/,,,,2019-03-25 22:07:50 +0100,2023-02-18 17:57:25 +0100,3,registrator@regeringen.se,kommun@regeringen.se
10007,Finansdepartementet,,finansdepartementet,departement forvaltningsmyndighet finansdepartementet not_many_requests,https://www.regeringen.se/sveriges-regering/finansdepartementet/,,,,2019-03-25 22:07:51 +0100,2025-05-06 04:55:54 +0200,3,registrator@regeringen.se,kommun@regeringen.se
10008,Försvarsdepartementet,,forsvarsdepartementet,departement forvaltningsmyndighet forsvarsdepartementet not_many_requests,https://www.regeringen.se/sveriges-regering/forsvarsdepartementet/,,,,2019-03-25 22:08:51 +0100,2023-02-18 17:57:25 +0100,3,registrator@regeringen.se,kommun@regeringen.se
10009,Justitiedepartementet,,justitiedepartementet,departement forvaltningsmyndighet justitiedepartementet not_many_requests,https://www.regeringen.se/sveriges-regering/justitiedepartementet/,,,,2019-03-25 22:07:51 +0100,2025-10-10 04:55:08 +0200,3,registrator@regeringen.se,kommun@regeringen.se
10010,Kulturdepartementet,,kulturdepartementet,departement forvaltningsmyndighet kulturdepartementet not_many_requests,https://www.regeringen.se/sveriges-regering/kulturdepartementet/,,,,2019-03-25 22:07:51 +0100,2023-02-18 17:57:25 +0100,3,registrator@regeringen.se,kommun@regeringen.se
10011,Miljö- och energidepartementet,,miljo_och_energidepartementet,departement forvaltningsmyndighet miljodepartementet not_many_requests,https://www.regeringen.se/sveriges-regering/miljo--och-energidepartementet/,,,,2019-03-25 22:07:51 +0100,2025-08-19 04:55:07 +0200,3,registrator@regeringen.se,kommun@regeringen.se
10012,Näringsdepartementet,,naringsdepartementet,departement forvaltningsmyndighet naringsdepartementet not_many_requests,https://www.regeringen.se/sveriges-regering/naringsdepartementet/,,,,2019-03-25 22:07:51 +0100,2023-02-18 17:57:11 +0100,3,registrator@regeringen.se,kommun@regeringen.se
10013,Socialdepartementet,,socialdepartementet,departement forvaltningsmyndighet socialdepartementet not_many_requests,https://www.regeringen.se/sveriges-regering/socialdepartementet/,,,,2019-03-25 22:07:51 +0100,2024-01-25 04:55:19 +0100,3,registrator@regeringen.se,kommun@regeringen.se
10014,Statsrådsberedningen,,statsradsberedningen,regeringen not_many_requests,https://www.regeringen.se/sveriges-regering/statsradsberedningen/,,,,2019-03-25 22:07:51 +0100,2023-02-18 17:57:32 +0100,3,registrator@regeringen.se,kommun@regeringen.se
10015,Utbildningsdepartementet,,utbildningsdepartementet,departement forvaltningsmyndighet utbildningsdepartementet not_many_requests,https://www.regeringen.se/sveriges-regering/utbildningsdepartementet/,,,,2019-03-25 22:07:51 +0100,2023-02-18 17:57:45 +0100,3,registrator@regeringen.se,kommun@regeringen.se
10016,Utrikesdepartementet,,utrikesdepartementet,departement forvaltningsmyndighet utrikesdepartementet not_many_requests,https://www.regeringen.se/sveriges-regering/utrikesdepartementet/,,,,2019-03-25 22:07:51 +0100,2023-02-18 17:57:55 +0100,3,registrator@regeringen.se,kommun@regeringen.se
10017,Regeringskansliets förvaltningsavdelning,,regeringskansliets_forvaltningsavdelning,regeringen not_many_requests,https://www.regeringen.se/regeringskansliet/organisation/,,,,2019-03-25 22:07:51 +0100,2023-02-18 17:57:30 +0100,3,registrator@regeringen.se,kommun@regeringen.se
10018,Region Stockholm,,region_stockholm,region stockholm,https://www.regionstockholm.se/,,,,2019-03-25 22:07:51 +0100,2025-08-01 04:55:08 +0200,5,registrator@stockholm.se,
10019,Region Uppsala,,region_uppsala,region uppsala not_many_requests,https://www.regionuppsala.se/,,,,2019-03-25 22:07:52 +0100,2023-06-14 04:55:17 +0200,4,registrator@regionuppsala.se,kommun@regionuppsala.se
10020,Region Sörmland,,region_sormland,region sormland not_many_requests,https://www.regionsormland.se,,,,2019-03-25 22:07:52 +0100,2025-01-16 04:55:32 +0100,4,registrator@regionsormland.se,kommun@regionsormland.se
10021,Region Östergötland,,region_ostergotland,region ostergotland not_many_requests,https://www.regionostergotland.se,,,,2019-03-25 22:07:52 +0100,2023-06-22 04:55:17 +0200,4,registrator@regionostergotland.se,kommun@regionostergotland.se
10022,Region Jönköpings län,,region_jonkopings_lan,region jonkoping not_many_requests,https://www.rjl.se,,,,2019-03-25 22:07:52 +0100,2025-01-16 04:55:32 +0100,4,registrator@rjl.se,kommun@rjl.se
10023,Region Kronoberg,,region_kronoberg,region kronoberg not_many_requests,https://www.regionkronoberg.se,,,,2019-03-25 22:07:52 +0100,2023-07-05 04:55:17 +0200,4,registrator@regionkronoberg.se,kommun@regionkronoberg.se
10024,Region Kalmar län,,region_kalmar_lan,region kalmar not_many_requests,https://www.regionkalmar.se,,,,2019-03-25 22:07:52 +0100,2023-06-08 04:55:17 +0200,4,registrator@regionkalmar.se,kommun@regionkalmar.se
10025,Region Gotland,,region_gotland,region gotland not_many_requests,https://www.gotland.se,,,,2019-03-25 22:07:52 +0100,2023-06-08 04:55:17 +0200,4,registrator@gotland.se,kommun@gotland.se
10026,Region Blekinge,,region_blekinge,region blekinge not_many_requests,https://www.regionblekinge.se,,,,2019-03-25 22:07:52 +0100,2025-02-12 04:55:44 +0100,4,registrator@regionblekinge.se,kommun@regionblekinge.se
10027,Region Skåne,,region_skane,region skane,https://www.skane.se,,,,2019-03-25 22:07:52 +0100,2025-09-22 04:55:08 +0200,4,registrator@skane.se,kommun@skane.se
10028,Region Halland,,region_halland,region halland not_many_requests,https://www.regionhalland.se,,,,2019-03-25 22:07:52 +0100,2023-06-10 04:55:17 +0200,4,registrator@regionhalland.se,kommun@regionhalland.se
10029,Västra Götalandsregionen,,vastra_gotalandsregionen,region vastragotaland not_many_requests,https://www.vgregion.se,,,,2019-03-25 22:07:52 +0100,2024-05-28 04:55:38 +0200,4,registrator@vgregion.se,kommun@vgregion.se
10030,Region Värmland,,region_varmland,region varmland not_many_requests,https://www.regionvarmland.se,,,,2019-03-25 22:07:52 +0100,2023-10-04 04:55:17 +0200,4,registrator@regionvarmland.se,kommun@regionvarmland.se
10031,Region Örebro län,,region_orebro_lan,region orebro not_many_requests,https://www.regionorebrolan.se,,,,2019-03-25 22:07:52 +0100,2023-03-30 04:55:14 +0200,4,registrator@regionorebrolan.se,kommun@regionorebrolan.se
10032,Region Västmanland,,region_vastmanland,region vastmanland not_many_requests,https://www.regionvastmanland.se/,,,,2019-03-25 22:07:53 +0100,2023-06-27 04:55:16 +0200,4,registrator@regionvastmanland.se,kommun@regionvastmanland.se
10033,Region Dalarna,,region_dalarna,region dalarna not_many_requests,https://www.regiondalarna.se,,,,2019-03-25 22:07:53 +0100,2023-03-30 04:55:14 +0200,4,registrator@regiondalarna.se,kommun@regiondalarna.se
10034,Region Gävleborg,,region_gavleborg,region gavleborg not_many_requests,https://www.regiongavleborg.se,,,,2019-03-25 22:07:53 +0100,2025-01-16 04:55:33 +0100,4,registrator@regiongavleborg.se,kommun@regiongavleborg.se
10035,Region Västernorrland,,region_vasternorrland,region vasternorrland,https://www.rvn.se,,,,2019-03-25 22:07:53 +0100,2025-09-03 04:55:08 +0200,4,registrator@rvn.se,kommun@rvn.se
10036,Region Jämtland Härjedalen,,region_jamtland_harjedalen,region jamtlandharjedalen not_many_requests,https://www.regionjh.se/,,,,2019-03-25 22:07:53 +0100,2025-01-17 04:55:36 +0100,4,registrator@regionjh.se,kommun@regionjh.se
10037,Region Västerbotten,,region_vasterbotten,region vasterbotten not_many_requests,https://www.regionvasterbotten.se,,,,2019-03-25 22:07:53 +0100,2025-01-22 04:55:33 +0100,4,registrator@regionvasterbotten.se,kommun@regionvasterbotten.se
10038,Region Norrbotten,,region_norrbotten,region norrbotten not_many_requests,https://www.norrbotten.se,,,,2019-03-25 22:07:53 +0100,2023-03-30 04:55:14 +0200,4,registrator@norrbotten.se,kommun@norrbotten.se
10039,Luftfartsverket,LFV,lfv,infrastruktur forvaltningsmyndighet beredskapsmyndighet infrastrukturdepartementet not_many_requests,https://www.lfv.se,,,,2019-03-25 22:07:53 +0100,2023-02-18 17:56:57 +0100,3,registrator@lfv.se,kommun@lfv.se
10040,Sjöfartsverket,,sjofartsverket,trafikinfrastruktur forvaltningsmyndighet beredskapsmyndighet infrastrukturdepartementet not_many_requests,https://www.sjofartsverket.se,,,,2019-03-25 22:07:53 +0100,2023-02-18 17:57:46 +0100,3,registrator@sjofartsverket.se,kommun@sjofartsverket.se
